id,release_time,position
210,68,91.91715085117713
211,73,49.46120433540452
212,41,8.946220784680769
213,7,79.95875529066143
214,23,42.531704079572265
215,9,26.89234237249919
216,2,63.44395062965595
217,33,8.374252623451806
218,28,6.662253487446145
219,15,45.37735209729249
220,43,99.43058904488691
221,53,92.66692840712271
222,34,62.17034543247878
223,5,52.69150265271717
224,30,93.8125916640844
225,20,26.18952918826022
226,23,20.17682487685001
227,39,62.86710970476671
228,67,75.94982549985613
229,37,44.568687304920395
230,86,17.78998842129287
231,44,80.36789448422425
232,32,3.69493515442767
233,2,73.30803834323136
234,70,97.80516266037263
235,65,47.476063851773375
236,57,10.628134502709141
237,83,43.21775857844161
238,63,54.59062519268238
239,50,97.031239797686
240,39,68.77417356906915
241,29,34.27046254174745
242,90,72.88441705403994
243,17,40.46977087068413
244,44,98.1881931829367
245,16,1.4255129327794935
246,80,74.08891981829275
247,32,43.07407078388819
248,7,8.44848727079307
249,48,87.05378212477483
250,85,97.09299823785817
251,76,24.221293399248655
252,37,4.523749246785746
253,23,15.75329398292057
254,57,0.3622712666117134
255,46,96.17865333626133
256,70,32.3533894452799
257,4,96.5666770058785
258,39,21.78658571584814
259,23,0.1068914944922783
260,48,8.389056082549406
261,35,50.27640063763996
262,25,24.81793947870704
263,99,0.4950531503943312
264,33,81.70442811381324
265,18,39.95111702889258
266,5,39.39786406047205
267,38,30.424456022433844
268,29,8.44827114461606
269,67,85.32474990974414
270,19,65.75436733126728
271,91,78.40411058000527
272,76,38.951647106044994
273,41,72.06772713715515
274,63,14.9463149042253
275,92,61.870716991439046
276,18,4.378806669158585
277,91,89.19423558785111
278,80,42.9244702561588
279,89,81.2218915712394
280,17,90.98876530211962
281,96,50.437105125546076
282,2,82.64091215019802
283,74,79.79671872618029
284,91,68.28953695005006
285,88,64.28897994007224
286,10,3.1160526289508494
287,17,63.71198770456572
288,13,37.66182648824245
289,57,55.85272464959347
290,80,1.8840675251383
291,68,68.06641760808205
292,62,26.37928948053294
293,58,79.76975520708525
294,95,93.25046502275097
295,68,9.194192781522482
296,67,6.605035622215194
297,94,47.385842541004365
298,9,84.61336289760337
299,30,72.93350380393967
300,26,23.073612704745372
301,83,97.57350941027705
302,63,84.55312504065073
303,9,47.9010164070626
304,87,28.731916671224013
305,5,61.69740157782498
306,82,19.829012511277057
307,76,14.742507287690742
308,32,65.15343617142531
309,88,30.441713795923253
310,72,13.344100872031749
311,61,6.066101406364178
312,34,97.25090091824649
313,12,69.2185172570448
314,86,48.961431004745116
315,90,51.653569404440766
316,59,46.58976082976098
317,98,11.850286270156795
318,70,19.9250029859503
319,10,93.62543409537165
320,2,28.95888794881911
321,9,81.98976926998682
322,57,99.39669614185188
323,49,20.983721998747264
324,26,7.4612867694142215
325,11,14.174067785953115
326,67,26.180896872833614
327,46,13.260507288102607
328,80,50.87443536487809
329,14,70.33370387940744
330,29,49.78879533537156
331,62,39.408051986123915
332,20,0.3590471669730255
333,62,68.15881166663787
334,51,30.19510412751344
335,18,41.61811943647275
336,48,31.607804537496975
337,42,0.1741381917503282
338,96,33.82726299696475
339,50,12.004134759218255
340,25,71.30235657969237
341,94,28.98329589755253
342,47,6.497735077812806
343,49,99.87925057856137
344,75,7.640069246820591
345,54,75.56563934322837
346,6,28.06377045937617
347,6,83.46759949771923
348,36,63.49634970396003
349,19,24.932471641181852
350,34,43.62407439273818
351,40,18.984904716300687
352,47,78.51426747155581
353,54,88.42665555254467
354,97,63.089580386908096
355,70,54.922814818796375
356,92,8.05768970361056
357,93,41.088601537689875
358,78,75.26680092407206
359,82,86.94788462386155
360,62,4.897690498758278
361,70,12.731132038505965
362,60,41.48666511748943
363,36,29.777186554478686
364,94,73.87452794335498
365,83,26.016905461407646
366,83,23.86650241973719
367,61,55.73217024570404
368,50,11.974252140024644
369,82,16.165696140505815
370,26,50.060479272872136
371,63,55.03865422310326
372,57,90.62593902113605
373,97,44.99604435818122
374,17,54.778529846971544
375,31,9.071450810652292
376,43,55.587408759515235
377,40,23.91265807174543
378,33,80.93584445835481
379,25,88.72514592117199
380,95,87.06155003069465
381,49,41.388357241332926
382,67,21.00049359862939
383,34,33.820310050331805
384,7,49.814589528379095
385,73,96.76852625619264
386,16,68.67531799032966
387,67,62.96269058459393
388,27,9.259815716013964
389,31,38.45607593637491
390,82,44.58583923566094
391,39,84.86836762304526
392,2,12.724702084245898
393,54,70.9511784938654
394,60,96.82812659977115
395,62,0.01786878193756891
396,50,93.02385071428661
397,67,85.54626738142326
398,57,24.846528308918458
399,13,22.38004144607364
400,19,52.2365607111808
401,87,10.889041380204667
402,92,70.1003712768466
403,97,89.488689197097
404,10,55.15009148185075
405,5,0.1366039978702438
406,16,23.25768289669028
407,4,64.55057763682427
408,38,96.24348962900552
409,80,25.17939472813393
410,81,43.74305285407745
411,97,11.213268413726073
412,9,30.034928414550922
413,74,19.170176526965154
414,33,22.358303361003983
415,76,0.1152023751002762
416,68,30.152130124251574
417,58,27.860365032359937
418,40,64.45756393627167
419,31,47.53042200675436
420,30,54.7002235405582
421,3,96.06142298267048
422,90,64.96499799743133
423,7,2.17873841085674
424,63,88.48485251848642
425,82,42.00158721289937
426,32,22.78405105125535
427,54,92.51608280108722
428,29,49.29434510625706
429,89,33.805157034346635
430,53,36.23198917699357
431,50,19.80796382334341
432,37,73.91292217757531
433,64,6.74324572475149
434,63,96.98587223918274
435,39,76.5857106596265
436,24,23.08088128649747
437,28,26.502195567243348
438,37,10.900806599800939
439,79,49.576472945584584
440,23,89.64761810252378
441,62,41.70290821075141
442,85,5.641707739801182
443,76,14.638305397274742
444,50,5.435837963930568
445,3,97.41197049329216
446,18,41.53849337387124
447,90,6.013525414544951
448,50,44.96419645709351
449,91,88.35836374327538
450,93,11.320555953331146
451,10,93.1595498067392
452,42,19.06835227125301
453,83,93.58815515398798
454,95,46.76158281556791
455,39,66.4429863731394
456,48,83.91269994816453
457,42,44.2435146639205
458,13,0.2870724188104301
459,35,8.076297008594013
460,53,95.55148324755777
461,15,56.11289140900314
462,97,20.740243330694497
463,45,76.87320844946326
464,39,82.20079824621695
465,55,8.776026255829128
466,90,47.34640508570956
467,47,54.15290364586295
468,57,19.30261874445467
469,46,73.73198039605718
470,60,3.0282055077419545
471,52,24.801304796207337
472,80,76.66680023429737
473,5,37.5567659995365
474,59,6.25799432645594
475,7,25.701595243022922
476,95,6.285174115413261
477,77,33.90695330722204
478,34,33.497091351218224
479,78,4.358556316921458
480,95,71.66357464311818
481,40,92.42280742200488
482,38,0.37716159341637523
483,96,59.556815711006216
484,81,94.6487724358217
485,8,2.425670494152843
486,29,10.726137068263474
487,91,95.67776506077044
488,99,38.65147887900386
489,32,91.35439651454843
490,63,13.270727491452849
491,63,18.293923146058
492,94,30.331478135850464
493,88,77.28093799301627
494,77,23.614251112788764
495,40,46.07811969657125
496,100,78.22486206570044
497,10,51.188478020810926
498,50,75.28856706614597
499,31,40.77567686493174
500,83,3.386371941633448
501,70,54.46166196894523
502,20,98.02557708811332
503,13,98.7823829592504
504,33,62.4601573378463
505,26,9.642257855132419
506,63,98.84321369958755
507,57,17.319186206308224
508,17,41.6840631223647
509,79,89.12625586547598
510,30,74.79770447206839
511,99,66.44252222744124
512,15,77.97505918210086
513,37,29.378214686659653
514,72,26.76658807171213
515,32,73.80674277270961
516,25,43.93977615790748
517,23,24.534029689061644
518,19,28.13540986490831
519,74,18.825013433648586
520,8,39.606959560255504
521,31,50.7324513243949
522,29,64.96406555804826
523,12,65.33265520924009
524,4,10.2332420680613
525,60,88.28250230781936
526,29,84.05563641212667
527,47,4.036186543764309
528,37,23.289267807615268
529,6,18.957318067918195
530,74,19.4161608294947
531,9,37.22369634558931
532,22,44.91138577687903
533,33,77.49982087148449
534,85,94.57020834560656
535,13,63.74572932433118
536,90,61.99479799695284
537,27,3.745451099208408
538,43,14.136948469405263
539,26,99.98737592616206
540,4,59.94233692603442
541,83,91.3955153550519
542,1,81.88331077042909
543,52,67.83197400853726
544,23,62.101379269507326
545,9,20.34077721198393
546,63,54.804483416309225
547,8,40.81700451775473
548,50,66.4026435838175
549,19,63.91819457262543
550,11,65.30583513057925
551,50,69.54058875975524
552,52,98.82387390978722
553,85,30.759576274339384
554,6,31.23618866900918
555,72,88.36948749213049
556,53,41.64453820751098
557,98,99.66203555630149
558,46,64.44782107859967
559,50,72.80316979063558
560,26,94.19874102315052
561,55,90.16305815917764
562,54,11.353929207003544
563,11,40.621768368628366
564,46,46.090623567293946
565,20,12.99750955017982
566,6,55.154785620046255
567,82,80.64682402446456
568,50,8.903111199188608
569,79,92.72275594684751
570,94,50.446306296948826
571,18,34.794493975710125
572,20,52.11588753147818
573,8,10.879284429352543
574,62,75.35558179379524
575,25,30.161529128738007
576,5,97.55465828835862
577,61,31.452596972416746
578,77,92.61678132144192
579,49,8.629442680046584
580,91,62.03429675714415
581,20,64.0324427081835
582,28,62.105308774474665
583,78,84.63513791271518
584,60,18.296554360857066
585,27,4.171257763911463
586,66,15.647889959496531
587,45,12.305670342942431
588,31,97.06922972566089
589,24,4.109903338449083
590,71,84.24849939157161
591,86,3.812870135826185
592,41,11.77310153084733
593,76,45.573349706867205
594,80,77.80861728356342
595,83,42.00718649343521
596,74,24.92588492165494
597,49,65.88427079278975
598,57,50.35783979173942
599,22,2.3375280227572404
600,79,98.61376098506271
601,59,23.525092338635666
602,97,61.857525840382934
603,58,83.65451483396367
604,60,40.03423460355108
605,8,12.845587997566954
606,55,36.533231356526265
607,56,50.43420606118533
608,84,4.0766790812102105
609,81,13.027096601010124
610,93,31.372584981945216
611,92,51.14817327258583
612,6,75.20588822955196
613,48,65.27456563030776
614,100,13.618571330500007
615,8,99.61241827467364
616,93,69.25495476647426
617,14,19.37073031933417
618,62,28.78815975534862
619,21,68.61339568226153
620,92,93.05834786677866
621,8,83.3036082617174
622,78,75.617976674602
623,20,32.383900803727826
624,78,27.49925919254287
625,58,14.357229511560043
626,64,96.43277966969296
627,61,20.832334154760655
628,33,61.58662401587291
629,30,31.90775168856006
630,4,19.894214855206293
631,51,16.1229346965043
632,35,67.96799550043369
633,48,16.874204421135897
634,100,26.434085603862023
635,98,53.07212326569227
636,81,85.82889687998528
637,57,55.51801213730313
638,74,68.87287116239587
639,13,25.203159446235446
640,68,62.97762159749819
641,50,73.79231214349761
642,47,26.47541193346662
643,47,57.736051191535175
644,46,33.08288511979519
645,10,44.228162787889914
646,22,61.537364679273
647,6,29.638340189922076
648,66,25.365250043624965
649,81,96.59572391514122
650,74,92.84592245794722
651,40,73.30387756361884
652,95,3.3793153029959666
653,19,29.09716190103594
654,80,43.22328747636598
655,65,36.40989951457265
656,6,13.202329343851282
657,29,61.25194330000014
658,5,2.2289522397466177
659,0,56.712116565527445
660,38,10.636265220559205
661,45,53.41131107826453
662,52,58.35909195330365
663,75,13.372671011227643
664,46,62.392955890649326
665,60,15.86234356071703
666,1,93.65909159295467
667,31,70.74726160564502
668,57,9.580466943732379
669,81,14.469163023893227
670,85,78.21561341714869
671,51,81.15705271381127
672,1,5.613056305756681
673,71,89.2676557230448
674,76,64.560410066301
675,56,60.188146633771886
676,66,73.35223741296802
677,31,16.509916561472014
678,0,4.400198207444328
679,68,2.5225240036761187
680,23,23.766880601060848
681,7,91.17419628714937
682,13,1.2350094412562074
683,70,65.6799912012522
684,25,14.226654479785461
685,25,51.82580918675882
686,82,50.69482151239865
687,82,41.524451832011934
688,78,17.463947466444974
689,39,6.376718953450144
690,80,4.849077756748599
691,92,78.29741796696578
692,91,53.840634231529684
693,48,84.44324764359553
694,95,91.22597162817831
695,10,74.17549465263728
696,57,17.539172787925907
697,13,26.142674112540988
698,82,3.8817563081283257
699,42,89.12739288036082
700,88,94.28506258527439
701,33,71.16842273811466
702,34,63.58659383191746
703,86,43.60527223775811
704,100,91.72751942518698
705,33,29.561698915066703
706,27,8.542111426625542
707,64,1.52277065051315
708,33,90.47025236197508
709,95,20.277638692183707
710,20,74.61513498049855
711,41,19.193697631481875
712,49,32.85537257882276
713,30,37.94489347008495
714,80,92.16779000523906
715,85,84.15206743703291
716,68,46.94929456125237
717,67,69.76182088731356
718,3,43.721400913370054
719,92,23.38284818108415
720,39,78.92023936805583
721,50,62.26220696071706
722,9,56.52045749931762
723,21,14.459491545642623
724,3,11.189304371683573
725,79,92.89488357440476
726,44,97.74080748993276
727,89,2.873262786023212
728,5,13.84021914945931
729,82,63.38781270581955
730,89,6.7827692156920305
731,5,6.576526803149263
732,75,76.17686417952635
733,25,81.75616260958445
734,68,89.12802164566774
735,8,87.97146072074194
736,96,91.44087784830216
737,49,10.71158889426097
738,26,20.3160443246139
739,4,3.442682288029386
740,96,63.41727531512805
741,96,63.15364959259273
742,36,47.711534127501466
743,16,9.786181741928523
744,96,64.63201955332862
745,37,31.913887960103004
746,54,26.115961388437793
747,44,25.670226611269598
748,36,4.8408036796466885
749,97,36.80243187422614
750,41,76.92375031411586
751,77,50.37373190826384
752,36,61.827585656683816
753,3,78.90558571586082
754,3,43.64495837585803
755,98,9.82995133607213
756,60,70.46594697841785
757,68,56.60974250478614
758,91,86.22393222736552
759,11,57.454091176249946
760,36,17.037126001758484
761,0,52.35557347687718
762,36,76.21810194143536
763,6,0.43616693303262233
764,62,9.568900981161066
765,88,79.67718975643805
766,23,96.71561903847878
767,75,34.71856784612433
768,65,26.05750827342822
769,20,28.372975301177007
770,27,93.82892303129967
771,29,49.83156037762092
772,14,93.87113201359783
773,98,8.088259764233008
774,100,99.11152250853057
775,71,78.69331322949968
776,80,32.66442146570762
777,12,40.12705678381367
778,50,89.1841723698433
779,95,8.617290423907331
780,82,2.5174031942710173
781,26,30.31410296499387
782,54,90.12156840036583
783,64,17.11047767050947
784,80,23.35755746358639
785,58,12.688052305239871
786,76,75.44756806584803
787,96,60.53489047758273
788,4,34.84854443489095
789,41,52.17321824679281
790,57,66.21001776586172
791,94,32.33339128609786
792,59,43.879803038434204
793,98,25.721289648987177
794,29,12.605704616050229
795,59,64.27009320640975
796,89,23.79404120721177
797,24,26.748278216650846
798,96,70.31661631653014
799,79,15.45943373690254
800,19,97.47673366038578
801,92,32.656257303726
802,66,34.86320835420813
803,30,32.80750733300537
804,24,25.868816655239613
805,93,99.49253358081472
806,21,96.23857115052628
807,13,19.543204742843578
808,19,98.38327851021226
809,38,73.32925967678754
810,55,27.382055816196594
811,13,63.79808627918548
812,13,28.080440466436706
813,49,46.39163541341692
814,1,39.902112524455504
815,55,69.34393511895252
816,64,98.08812784580716
817,37,46.32792474487222
818,18,25.721355977437476
819,94,40.47133699470583
820,94,24.228424510362657
821,55,70.11619178502114
822,75,74.91000566423021
823,53,84.59935503346071
824,85,72.2219591233769
825,99,64.16923455899844
826,74,85.24439873442512
827,86,18.150495470716667
828,15,45.39026948252979
829,40,25.980808308926918
830,89,9.786681007403297
831,53,24.239612208588458
832,51,71.31504767584464
833,80,15.645839460239541
834,54,48.27435944616383
835,2,62.156877561314026
836,52,51.825226601395755
837,84,93.01973795368734
838,23,89.4494419205857
839,41,77.81794221001275
840,49,83.18714237946283
841,13,3.8145529115372168
842,69,21.788148701818734
843,91,78.17917015502323
844,25,51.92199747875891
845,12,84.71595017206705
846,58,54.10353184117519
847,91,47.5735526622766
848,2,63.92612888855248
849,47,52.16882701430605
850,52,74.21099316177711
851,58,21.008941523937853
852,87,18.380263740191616
853,65,76.27016375414432
854,15,72.91064857279386
855,78,35.547300158119796
856,7,25.24577176150472
857,48,39.96841763072001
858,1,7.5184959311652815
859,53,62.856477274188926
860,86,35.21250008059684
861,33,10.925847459157778
862,38,74.14706230199164
863,67,97.1501098714122
864,50,46.21165485085008
865,21,12.929918564423104
866,99,6.889495856741368
867,81,19.317202619581387
868,82,56.20539167575891
869,28,81.46393221904651
870,18,35.313171644536986
871,81,83.06990699376102
872,52,46.81008830378855
873,37,75.98879303654113
874,83,12.5166079251816
875,60,35.47461687296142
876,29,26.74244843736314
877,48,68.74514986094023
878,54,67.88186146757731
879,61,0.2695052366231132
880,92,79.89129370541251
881,45,24.49672270894253
882,38,32.0320512947068
883,62,42.8493273432284
884,81,8.542150750208211
885,46,15.275316632335034
886,38,85.44454603277943
887,7,8.527993282601143
888,72,90.58059478156333
889,100,94.26126937598117
890,67,83.13279997196064
891,81,58.24553446098106
892,84,1.1479058934371622
893,9,65.59567398800878
894,32,60.82005880885715
895,74,14.273255209754288
896,29,18.56634749196885
897,57,34.64440761870532
898,19,20.85409157282655
899,51,79.16743497142323
900,21,60.95133788223218
901,88,60.83671448914273
902,100,9.040580442888968
903,70,78.80738275989535
904,38,19.737051050708875
905,88,21.310077258047066
906,10,74.19119390791597
907,56,67.12285122475213
908,14,55.50637924553645
909,33,41.90381484789829
910,17,47.324180225340065
911,71,5.845447245516344
912,59,90.54633389742735
913,89,49.13722295058266
914,63,16.46163876320623
915,76,86.2877694775083
916,0,16.03574070391618
917,41,46.79604075542506
918,72,49.760649848953285
919,37,84.05658860933917
920,47,42.58141399831832
921,86,7.539633050947614
922,81,36.037523028348474
923,82,2.852951750576316
924,78,4.587028684160154
925,94,93.14930364414012
926,42,80.8599583668356
927,12,51.06255820704354
928,62,75.71717642066014
929,18,3.3896999160660912
930,91,41.559155006168666
931,16,33.86065519933798
932,84,36.61583314933732
933,60,77.85239929373384
934,70,77.05743902350378
935,26,28.415105816118068
936,43,42.238860019722544
937,70,5.27202846610908
938,37,29.288282510026175
939,63,40.372970203848055
940,64,98.42867573477174
941,64,34.481020253148344
942,26,65.45591540052963
943,15,33.089626723757945
944,40,71.31810136081242
945,16,58.64511651750631
946,81,8.75762237922515
947,5,39.887834133711856
948,70,88.56013447495485
949,69,57.40440566070346
950,51,30.040639719739936
951,0,4.639667414084658
952,60,60.86856183855526
953,84,6.014877400567364
954,64,90.9822184917702
955,78,37.604421091600614
956,18,62.68142660982933
957,89,68.91248568617422
958,87,8.300320962444985
959,5,66.7002175998623
960,58,62.52776590188947
961,22,10.136162984087804
962,23,86.92058476580503
963,53,77.45349265680144
964,83,1.342646307400841
965,17,78.65400486390732
966,71,71.01327721625768
967,38,18.477632419604582
968,4,31.847708687478338
969,55,56.63326653969649
970,74,93.38585206406759
971,6,49.776507591834196
972,66,3.9379446392925344
973,15,77.37771556551144
974,53,57.53213293530951
975,51,44.64716916324112
976,1,67.99627645845922
977,76,59.19708236539828
978,84,98.07845067627427
979,60,76.988664576722
980,70,10.204319717678967
981,82,47.21925199946531
982,19,62.68949882353101
983,54,0.478328026330066
984,87,66.93662339573416
985,11,21.824520729146258
986,15,12.896848821887197
987,2,27.544589876645077
988,72,24.227038361710807
989,93,74.42073537961417
990,6,36.587368528562095
991,95,71.3552048018893
992,18,72.97217753481016
993,10,29.314330688583212
994,71,70.92351503528414
995,58,66.95412615861498
996,32,91.35211405479566
997,6,71.72101067898328
998,1,6.055096547849148
999,83,68.6639270315643
